Date,Project,Folder,Org ID,Org Type,Consumption (IPUs)
2025-12-10T00:00:00Z,null,null,0Nlc01DYHHse7SsRKVb76p,Production,2.264422134318
2025-12-10T00:00:00Z,Catálogo de Dados,CMDB - DataLake,0Nlc01DYHHse7SsRKVb76p,Production,0.006933280000
2025-12-10T00:00:00Z,CLIENTE_AUDITORIA-PREPARADA,PNE - Cliente,0Nlc01DYHHse7SsRKVb76p,Production,0.000888960000
2025-12-10T00:00:00Z,CLIENTE_AUDITORIA-PREPARADA,SALESFORCE - Cliente,0Nlc01DYHHse7SsRKVb76p,Production,0.143243200000
2025-12-10T00:00:00Z,CLIENTE_AUDITORIA-PREPARADA,SIOP ADM - Cliente,0Nlc01DYHHse7SsRKVb76p,Production,0.000888960000
2025-12-10T00:00:00Z,CLIENTE_AUDITORIA-PREPARADA,SIOP PORTOS - Cliente,0Nlc01DYHHse7SsRKVb76p,Production,0.000711040000
2025-12-10T00:00:00Z,CLIENTE_GOLDEN_RECORD,BUSINESS ENTITY CLIENTE,0Nlc01DYHHse7SsRKVb76p,Production,0.000000000000
2025-12-10T00:00:00Z,CLIENTE_GOLDEN_RECORD,PNE CLIENTE EXTERNO,0Nlc01DYHHse7SsRKVb76p,Production,0.000000000000
2025-12-10T00:00:00Z,CLIENTE_GOLDEN_RECORD,SALESFORCE ACCOUNT,0Nlc01DYHHse7SsRKVb76p,Production,0.000000000000
2025-12-10T00:00:00Z,CLIENTE_GOLDEN_RECORD,SIOP PORTO GERAL,0Nlc01DYHHse7SsRKVb76p,Production,0.000000000000
2025-12-10T00:00:00Z,CLIENTE_GOLDEN_RECORD,SIOP PORTO TIPLAM,0Nlc01DYHHse7SsRKVb76p,Production,0.000000000000
2025-12-10T00:00:00Z,CLIENTE_GOLDEN_RECORD,SIOP TERMINAIS,0Nlc01DYHHse7SsRKVb76p,Production,0.000000000000
2025-12-10T00:00:00Z,CLIENTE_QUALIDADE-STAGING,PNE - Cliente,0Nlc01DYHHse7SsRKVb76p,Production,0.002111280000
2025-12-10T00:00:00Z,CLIENTE_QUALIDADE-STAGING,Salesforce - Cliente,0Nlc01DYHHse7SsRKVb76p,Production,0.183397920000
2025-12-10T00:00:00Z,CLIENTE_QUALIDADE-STAGING,SIOP ADM - Cliente,0Nlc01DYHHse7SsRKVb76p,Production,0.002005640000
2025-12-10T00:00:00Z,CLIENTE_QUALIDADE-STAGING,SIOP PORTOS - Cliente,0Nlc01DYHHse7SsRKVb76p,Production,0.002005640000
2025-12-10T00:00:00Z,CLIENTE_REPLICA,PNE,0Nlc01DYHHse7SsRKVb76p,Production,0.001422240000
2025-12-10T00:00:00Z,CLIENTE_REPLICA,SIOP Portos Geral,0Nlc01DYHHse7SsRKVb76p,Production,0.005200000000
2025-12-10T00:00:00Z,CLIENTE_REPLICA,SIOP Portos Tiplam,0Nlc01DYHHse7SsRKVb76p,Production,0.008755680000
2025-12-10T00:00:00Z,CLIENTE_REPLICA,SIOP Terminais,0Nlc01DYHHse7SsRKVb76p,Production,0.000933280000
2025-12-10T00:00:00Z,CLIENTES_PALIATIVO_SAP,null,0Nlc01DYHHse7SsRKVb76p,Production,0.046967620000
