Meter ID,Meter Name,Date,Asset Name,Asset Type,Project,Folder,Org ID,Org Type,Environment Name,Environment Type,Tier,IPU Per Unit,Usage,Consumption (IPUs)
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-09T00:00:00Z,mt_TB_PNE_EXPEDIDOR_2_R_TB_Expedidor_Cli001,MCT,CLIENTE_REPLICA,PNE,64OAExn3HrTdhSZfzbroa1,Sandbox,VLI_Logistica_DEV,Secure Agent Group,0.000 - 2000.000,0.160000,0.221110000000,0.035377600000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-09T00:00:00Z,mt_FF_SIOP_ADM_ENRIQUECIMENTO_2_TB_Empresas_Cli003,MCT,CLIENTE_AUDITORIA-PREPARADA,SIOP ADM - Cliente,64OAExn3HrTdhSZfzbroa1,Sandbox,VLI_Logistica_DEV,Secure Agent Group,0.000 - 2000.000,0.160000,0.042222000000,0.006755520000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-09T00:00:00Z,mt_TB_PNE_ClienteExterno_2_R_TB_ClienteExterno_Cli001,MCT,CLIENTE_REPLICA,PNE,64OAExn3HrTdhSZfzbroa1,Sandbox,VLI_Logistica_DEV,Secure Agent Group,0.000 - 2000.000,0.160000,0.134167000000,0.021466720000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-09T00:00:00Z,mt_FF_PNE_ENRIQUECIMENTO_2_TB_ClienteExterno_Cli003,MCT,CLIENTE_AUDITORIA-PREPARADA,PNE - Cliente,64OAExn3HrTdhSZfzbroa1,Sandbox,VLI_Logistica_DEV,Secure Agent Group,0.000 - 2000.000,0.160000,0.534722000000,0.085555520000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-08T00:00:00Z,mt_TB_PREPARADA_ACCOUNT_2_TB_CLIENTEGRANULAR_Cli003,MCT,CLIENTE_AUDITORIA-PREPARADA,SALESFORCE - Cliente,64OAExn3HrTdhSZfzbroa1,Sandbox,VLI_Logistica_DEV,Secure Agent Group,0.000 - 2000.000,0.160000,0.103616000000,0.016578560000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-08T00:00:00Z,mt_FF_PNE_ENRIQUECIMENTO_2_TB_ClienteExterno_Cli003,MCT,CLIENTE_AUDITORIA-PREPARADA,PNE - Cliente,64OAExn3HrTdhSZfzbroa1,Sandbox,VLI_Logistica_DEV,Secure Agent Group,0.000 - 2000.000,0.160000,0.340555000000,0.054488800000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-08T00:00:00Z,mt_TB_PNE_EXPEDIDOR_2_R_TB_Expedidor_Cli001,MCT,CLIENTE_REPLICA,PNE,64OAExn3HrTdhSZfzbroa1,Sandbox,VLI_Logistica_DEV,Secure Agent Group,0.000 - 2000.000,0.160000,0.118610000000,0.018977600000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-08T00:00:00Z,mt_FF_SIOPTIPLAM_TIPO_PESSOA_2_R_TB_Tipo_Pessoa_Cli001,MCT,CLIENTE_REPLICA,SIOP Portos Tiplam,64OAExn3HrTdhSZfzbroa1,Sandbox,VLI_Logistica_DEV,Secure Agent Group,0.000 - 2000.000,0.160000,0.230000000000,0.036800000000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-08T00:00:00Z,mt_TB_PNE_ClienteExterno_2_R_TB_ClienteExterno_Cli001,MCT,CLIENTE_REPLICA,PNE,64OAExn3HrTdhSZfzbroa1,Sandbox,VLI_Logistica_DEV,Secure Agent Group,0.000 - 2000.000,0.160000,0.109722000000,0.017555520000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-08T00:00:00Z,mt_TB_SALESFORCE_ACCOUNT_2_TB_CLIENTESEGMENTACAO_Cli002,MCT,CLIENTE_QUALIDADE-STAGING,Salesforce - Cliente,64OAExn3HrTdhSZfzbroa1,Sandbox,VLI_Logistica_DEV,Secure Agent Group,0.000 - 2000.000,0.160000,0.293056000000,0.046888960000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-08T00:00:00Z,mt_FF_SIOP_PORTOS_ENRIQUECIMENTO_2_TB_Pessoa_Cli003,MCT,CLIENTE_AUDITORIA-PREPARADA,SIOP PORTOS - Cliente,64OAExn3HrTdhSZfzbroa1,Sandbox,VLI_Logistica_DEV,Secure Agent Group,0.000 - 2000.000,0.160000,0.019723000000,0.003155680000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-08T00:00:00Z,mt_FF_SIOPPORTO_Pessoa_Tipo_2_R_TB_Pessoa_Tipo_Cli001,MCT,CLIENTE_REPLICA,SIOP Portos Geral,64OAExn3HrTdhSZfzbroa1,Sandbox,VLI_Logistica_DEV,Secure Agent Group,0.000 - 2000.000,0.160000,0.213612000000,0.034177920000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-08T00:00:00Z,mt_FF_SIOPADM_CLIENTE_Empresas_2_R_TB_Empresas_Cli001,MCT,CLIENTE_REPLICA,SIOP Terminais,64OAExn3HrTdhSZfzbroa1,Sandbox,VLI_Logistica_DEV,Secure Agent Group,0.000 - 2000.000,0.160000,0.105556000000,0.016888960000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-08T00:00:00Z,mt_FF_SIOPTIPLAM_Pessoa_2_R_TB_Pessoa_Cli001,MCT,CLIENTE_REPLICA,SIOP Portos Tiplam,64OAExn3HrTdhSZfzbroa1,Sandbox,VLI_Logistica_DEV,Secure Agent Group,0.000 - 2000.000,0.160000,0.271944000000,0.043511040000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-08T00:00:00Z,mt_TB_SALESFORCE_ACCOUNT_2_TB_CLIENTEGESTAO_Cli002,MCT,CLIENTE_QUALIDADE-STAGING,Salesforce - Cliente,64OAExn3HrTdhSZfzbroa1,Sandbox,VLI_Logistica_DEV,Secure Agent Group,0.000 - 2000.000,0.160000,0.391383000000,0.062621280000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-08T00:00:00Z,mt_FF_SIOP_ADM_ENRIQUECIMENTO_2_TB_Empresas_Cli003,MCT,CLIENTE_AUDITORIA-PREPARADA,SIOP ADM - Cliente,64OAExn3HrTdhSZfzbroa1,Sandbox,VLI_Logistica_DEV,Secure Agent Group,0.000 - 2000.000,0.160000,0.028056000000,0.004488960000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-08T00:00:00Z,mt_FF_SIOPTIPLAM_Pessoa_Tipo_2_R_TB_Pessoa_Tipo_Cli001,MCT,CLIENTE_REPLICA,SIOP Portos Tiplam,64OAExn3HrTdhSZfzbroa1,Sandbox,VLI_Logistica_DEV,Secure Agent Group,0.000 - 2000.000,0.160000,0.270555000000,0.043288800000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-08T00:00:00Z,mt_FF_SALESFORCE_ENRIQUECIMENTO_2_TB_Account_Cli003,MCT,CLIENTE_AUDITORIA-PREPARADA,SALESFORCE - Cliente,64OAExn3HrTdhSZfzbroa1,Sandbox,VLI_Logistica_DEV,Secure Agent Group,0.000 - 2000.000,0.160000,1.099166000000,0.175866560000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-08T00:00:00Z,mt_FF_SIOPPORTO_PESSOA_2_R_TB_Pessoa_Cli001,MCT,CLIENTE_REPLICA,SIOP Portos Geral,64OAExn3HrTdhSZfzbroa1,Sandbox,VLI_Logistica_DEV,Secure Agent Group,0.000 - 2000.000,0.160000,0.190001000000,0.030400160000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-08T00:00:00Z,mt_FF_SIOPPORTO_TIPO_PESSOA_2_R_TB_Tipo_Pessoa_Cli001,MCT,CLIENTE_REPLICA,SIOP Portos Geral,64OAExn3HrTdhSZfzbroa1,Sandbox,VLI_Logistica_DEV,Secure Agent Group,0.000 - 2000.000,0.160000,0.211112000000,0.033777920000
cPnPIT3XYAziLqIoXtd0KC,Data Quality,2025-12-09T00:00:00Z,mt_TB_SIOP_PORTOS_PESSOA_2_FF_QD_SIOP_Enriquecimento_Cli002,MCT,CLIENTE_QUALIDADE-STAGING,SIOP PORTOS - Cliente,64OAExn3HrTdhSZfzbroa1,Sandbox,VLI_Logistica_DEV,Secure Agent Group,0.000 - 2000.000,0.380000,0.051389000000,0.019527820000
cPnPIT3XYAziLqIoXtd0KC,Data Quality,2025-12-09T00:00:00Z,mt_TB_SIOP_ADM_EMPRESAS_2_FF_QD_SIOP_ADM_Enriquecimento_Cli002,MCT,CLIENTE_QUALIDADE-STAGING,SIOP ADM - Cliente,64OAExn3HrTdhSZfzbroa1,Sandbox,VLI_Logistica_DEV,Secure Agent Group,0.000 - 2000.000,0.380000,0.094722000000,0.035994360000
cPnPIT3XYAziLqIoXtd0KC,Data Quality,2025-12-09T00:00:00Z,mt_TB_PNE_CLIENTE_EXTERNO_2_FF_PNE_Enriquecimento_Cli002,MCT,CLIENTE_QUALIDADE-STAGING,PNE - Cliente,64OAExn3HrTdhSZfzbroa1,Sandbox,VLI_Logistica_DEV,Secure Agent Group,0.000 - 2000.000,0.380000,0.115834000000,0.044016920000
cPnPIT3XYAziLqIoXtd0KC,Data Quality,2025-12-09T00:00:00Z,mt_TB_SALESFORCE_ACCOUNT_2_FF_QD_SALESFORCE_Enriquecimento_Cli002,MCT,CLIENTE_QUALIDADE-STAGING,Salesforce - Cliente,64OAExn3HrTdhSZfzbroa1,Sandbox,VLI_Logistica_DEV,Secure Agent Group,0.000 - 2000.000,0.380000,1.893335000000,0.719467300000
cPnPIT3XYAziLqIoXtd0KC,Data Quality,2025-12-09T00:00:00Z,mt_TB_SAP_ZTCFL_KNA1_2_TB_MDM_CLIENTE_CLIENTEGRANULAR,MCT,CLIENTES_PALIATIVO_SAP,null,64OAExn3HrTdhSZfzbroa1,Sandbox,VLI_Logistica_DEV,Secure Agent Group,0.000 - 2000.000,0.380000,0.159725000000,0.060695500000
cPnPIT3XYAziLqIoXtd0KC,Data Quality,2025-12-08T00:00:00Z,mt_TB_SAP_ZTCFL_KNA1_2_TB_MDM_CLIENTE_CLIENTEGRANULAR,MCT,CLIENTES_PALIATIVO_SAP,null,64OAExn3HrTdhSZfzbroa1,Sandbox,VLI_Logistica_DEV,Secure Agent Group,0.000 - 2000.000,0.380000,0.183062000000,0.069563560000
cPnPIT3XYAziLqIoXtd0KC,Data Quality,2025-12-08T00:00:00Z,mt_TB_SIOP_PORTOS_PESSOA_2_FF_QD_SIOP_Enriquecimento_Cli002,MCT,CLIENTE_QUALIDADE-STAGING,SIOP PORTOS - Cliente,64OAExn3HrTdhSZfzbroa1,Sandbox,VLI_Logistica_DEV,Secure Agent Group,0.000 - 2000.000,0.380000,0.074167000000,0.028183460000
cPnPIT3XYAziLqIoXtd0KC,Data Quality,2025-12-08T00:00:00Z,mt_TB_PNE_CLIENTE_EXTERNO_2_FF_PNE_Enriquecimento_Cli002,MCT,CLIENTE_QUALIDADE-STAGING,PNE - Cliente,64OAExn3HrTdhSZfzbroa1,Sandbox,VLI_Logistica_DEV,Secure Agent Group,0.000 - 2000.000,0.380000,0.061667000000,0.023433460000
cPnPIT3XYAziLqIoXtd0KC,Data Quality,2025-12-08T00:00:00Z,mt_TB_SIOP_ADM_EMPRESAS_2_FF_QD_SIOP_ADM_Enriquecimento_Cli002,MCT,CLIENTE_QUALIDADE-STAGING,SIOP ADM - Cliente,64OAExn3HrTdhSZfzbroa1,Sandbox,VLI_Logistica_DEV,Secure Agent Group,0.000 - 2000.000,0.380000,0.056389000000,0.021427820000
cPnPIT3XYAziLqIoXtd0KC,Data Quality,2025-12-08T00:00:00Z,mt_TB_SALESFORCE_ACCOUNT_2_FF_QD_SALESFORCE_Enriquecimento_Cli002,MCT,CLIENTE_QUALIDADE-STAGING,Salesforce - Cliente,64OAExn3HrTdhSZfzbroa1,Sandbox,VLI_Logistica_DEV,Secure Agent Group,0.000 - 2000.000,0.380000,1.154444000000,0.438688720000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-12-10T00:00:00Z,null,null,null,null,64OAExn3HrTdhSZfzbroa1,Sandbox,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,9.000000000000,0.008550000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-12-09T00:00:00Z,null,null,null,null,64OAExn3HrTdhSZfzbroa1,Sandbox,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,9.000000000000,0.008550000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-12-08T00:00:00Z,null,null,null,null,64OAExn3HrTdhSZfzbroa1,Sandbox,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,9.000000000000,0.008550000000
8OlcmVN4w7flLqqBIGtZYT,MDM Application Integration,2025-12-09T00:00:00Z,null,null,null,null,64OAExn3HrTdhSZfzbroa1,Sandbox,_Cloud_,Serverless,0.000 +,0.000000,0.967962222200,0.000000000000
jRkQw2YQksQjLqowj7Mveq,MDM Data Integration,2025-12-09T00:00:00Z,mt_MDM_2_CLIENTE_BUSINESS_ENTITY_Cli005,MCT,CLIENTE_GOLDEN_RECORD,BUSINESS ENTITY CLIENTE,64OAExn3HrTdhSZfzbroa1,Sandbox,VLI_Logistica_DEV,Secure Agent Group,0.000 +,0.000000,0.122777000000,0.000000000000
jRkQw2YQksQjLqowj7Mveq,MDM Data Integration,2025-12-09T00:00:00Z,mt_P_TB_SIOP_TERMINAIS_2_MDM_Cli004,MCT,CLIENTE_GOLDEN_RECORD,SIOP TERMINAIS,64OAExn3HrTdhSZfzbroa1,Sandbox,VLI_Logistica_DEV,Secure Agent Group,0.000 +,0.000000,0.055000000000,0.000000000000
jRkQw2YQksQjLqowj7Mveq,MDM Data Integration,2025-12-09T00:00:00Z,mt_P_TB_SALESFORCE_ACCOUNT_2_MDM_Cli004,MCT,CLIENTE_GOLDEN_RECORD,SALESFORCE ACCOUNT,64OAExn3HrTdhSZfzbroa1,Sandbox,VLI_Logistica_DEV,Secure Agent Group,0.000 +,0.000000,0.068611000000,0.000000000000
jRkQw2YQksQjLqowj7Mveq,MDM Data Integration,2025-12-09T00:00:00Z,mt_P_TB_CLIENTE_EXTERNO_2_MDM_Cli004,MCT,CLIENTE_GOLDEN_RECORD,PNE CLIENTE EXTERNO,64OAExn3HrTdhSZfzbroa1,Sandbox,VLI_Logistica_DEV,Secure Agent Group,0.000 +,0.000000,0.061111000000,0.000000000000
jRkQw2YQksQjLqowj7Mveq,MDM Data Integration,2025-12-09T00:00:00Z,mt_P_TB_SIOP_PORTO_TIPLAM_2_MDM_Cli004,MCT,CLIENTE_GOLDEN_RECORD,SIOP PORTO TIPLAM,64OAExn3HrTdhSZfzbroa1,Sandbox,VLI_Logistica_DEV,Secure Agent Group,0.000 +,0.000000,0.045556000000,0.000000000000
jRkQw2YQksQjLqowj7Mveq,MDM Data Integration,2025-12-09T00:00:00Z,mt_P_TB_SIOP_PORTO_GERAL_2_MDM_Cli004,MCT,CLIENTE_GOLDEN_RECORD,SIOP PORTO GERAL,64OAExn3HrTdhSZfzbroa1,Sandbox,VLI_Logistica_DEV,Secure Agent Group,0.000 +,0.000000,0.044444000000,0.000000000000
3e7ccb904b3011eebe5602,Taskflow Run,2025-12-10T00:00:00Z,null,null,null,null,64OAExn3HrTdhSZfzbroa1,Sandbox,_Cloud_,Serverless,0.000 +,0.000000,4.000000000000,0.000000000000
3e7ccb904b3011eebe5602,Taskflow Run,2025-12-09T00:00:00Z,null,null,null,null,64OAExn3HrTdhSZfzbroa1,Sandbox,_Cloud_,Serverless,0.000 +,0.000000,78.000000000000,0.000000000000
3e7ccb904b3011eebe5602,Taskflow Run,2025-12-08T00:00:00Z,null,null,null,null,64OAExn3HrTdhSZfzbroa1,Sandbox,_Cloud_,Serverless,0.000 +,0.000000,68.000000000000,0.000000000000
