Task ID,Task Name,Task Object Name,Task Type,Task Run ID,Project Name,Folder Name,Org ID,Environment ID,Environment,Cores Used,Start Time,End Time,Status,Metered Value,Audit Time,OBM Task Time(s)
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,5864,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.11997600479904019,2025-12-08 11:50:46.0,2025-12-08 11:59:01.0,SUCCESS,0.1375,2025-12-08 11:59:07.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,5711,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-12-08 11:59:01.0,2025-12-08 11:59:07.0,SUCCESS,0.001667,2025-12-08 11:59:07.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,5865,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.1576531630413091,2025-12-08 12:50:46.0,2025-12-08 12:59:10.0,SUCCESS,0.14,2025-12-08 12:59:18.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,5712,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-12-08 12:59:11.0,2025-12-08 12:59:18.0,SUCCESS,0.001944,2025-12-08 12:59:18.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,5866,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.1259748050389922,2025-12-08 13:50:46.0,2025-12-08 13:59:11.0,SUCCESS,0.140278,2025-12-08 13:59:17.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,5713,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-12-08 13:59:11.0,2025-12-08 13:59:17.0,SUCCESS,0.001667,2025-12-08 13:59:17.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,5867,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.11997600479904019,2025-12-08 14:50:46.0,2025-12-08 14:59:05.0,SUCCESS,0.138611,2025-12-08 14:59:12.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,5714,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-12-08 14:59:06.0,2025-12-08 14:59:12.0,SUCCESS,0.001667,2025-12-08 14:59:12.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,5868,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.152,2025-12-08 15:50:46.0,2025-12-08 15:59:11.0,SUCCESS,0.140278,2025-12-08 15:59:17.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,5715,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-12-08 15:59:11.0,2025-12-08 15:59:17.0,SUCCESS,0.001667,2025-12-08 15:59:17.0,0
