Task ID,Task Name,Task Object Name,Task Type,Task Run ID,Project Name,Folder Name,Org ID,Environment ID,Environment,Cores Used,Start Time,End Time,Status,Metered Value,Audit Time,OBM Task Time(s)
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,4708,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-07-15 20:35:46.0,2025-07-15 20:35:52.0,SUCCESS,0.001667,2025-07-15 20:35:53.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,4862,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.10997800439912017,2025-07-15 20:50:46.0,2025-07-15 21:08:53.0,SUCCESS,0.301944,2025-07-15 21:08:59.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,4709,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-07-15 21:08:53.0,2025-07-15 21:08:59.0,SUCCESS,0.001667,2025-07-15 21:08:59.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,4863,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.16393442622950818,2025-07-16 11:50:46.0,2025-07-16 12:08:43.0,SUCCESS,0.299167,2025-07-16 12:08:49.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,4710,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-07-16 12:08:43.0,2025-07-16 12:08:49.0,SUCCESS,0.001667,2025-07-16 12:08:49.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,4864,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.15796840631873627,2025-07-16 12:50:46.0,2025-07-16 13:08:52.0,SUCCESS,0.301667,2025-07-16 13:08:58.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,4711,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-07-16 13:08:52.0,2025-07-16 13:08:58.0,SUCCESS,0.001667,2025-07-16 13:08:58.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,4865,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.13197360527894422,2025-07-16 13:50:46.0,2025-07-16 14:09:14.0,SUCCESS,0.307778,2025-07-16 14:09:20.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,4712,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-07-16 14:09:14.0,2025-07-16 14:09:20.0,SUCCESS,0.001667,2025-07-16 14:09:20.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,4866,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.1819636072785443,2025-07-16 14:50:46.0,2025-07-16 15:09:09.0,SUCCESS,0.306389,2025-07-16 15:09:15.0,0
