Task ID,Task Name,Task Object Name,Task Type,Task Run ID,Project Name,Folder Name,Org ID,Environment ID,Environment,Cores Used,Start Time,End Time,Status,Metered Value,Audit Time,OBM Task Time(s)
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,5081,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.11997600479904019,2025-08-15 11:50:46.0,2025-08-15 12:14:39.0,SUCCESS,0.398056,2025-08-15 12:14:46.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,4928,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-08-15 12:14:39.0,2025-08-15 12:14:45.0,SUCCESS,0.001667,2025-08-15 12:14:46.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,5082,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.1259748050389922,2025-08-15 12:50:46.0,2025-08-15 13:07:33.0,SUCCESS,0.279722,2025-08-15 13:07:39.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,4929,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-08-15 13:07:33.0,2025-08-15 13:07:39.0,SUCCESS,0.001667,2025-08-15 13:07:39.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,5083,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.15196960607878424,2025-08-15 13:50:46.0,2025-08-15 14:08:03.0,SUCCESS,0.288056,2025-08-15 14:08:10.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,4930,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-08-15 14:08:03.0,2025-08-15 14:08:09.0,SUCCESS,0.001667,2025-08-15 14:08:10.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,5084,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.1399440223910436,2025-08-15 14:50:46.0,2025-08-15 15:07:43.0,SUCCESS,0.2825,2025-08-15 15:07:50.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,4931,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-08-15 15:07:44.0,2025-08-15 15:07:50.0,SUCCESS,0.001667,2025-08-15 15:07:50.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,5085,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.1219756048790242,2025-08-15 15:50:46.0,2025-08-15 16:07:41.0,SUCCESS,0.281944,2025-08-15 16:07:47.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,4932,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-08-15 16:07:41.0,2025-08-15 16:07:47.0,SUCCESS,0.001667,2025-08-15 16:07:47.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,5086,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.146,2025-08-15 16:50:46.0,2025-08-15 17:25:02.0,SUCCESS,0.571111,2025-08-15 17:25:09.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,4933,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-08-15 17:25:02.0,2025-08-15 17:25:08.0,SUCCESS,0.001667,2025-08-15 17:25:09.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,5087,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.15196960607878424,2025-08-15 17:50:46.0,2025-08-15 18:09:30.0,SUCCESS,0.312222,2025-08-15 18:09:37.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,4934,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-08-15 18:09:30.0,2025-08-15 18:09:37.0,SUCCESS,0.001944,2025-08-15 18:09:37.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,5088,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.14,2025-08-15 18:50:46.0,2025-08-15 19:07:17.0,SUCCESS,0.275278,2025-08-15 19:07:23.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,4935,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-08-15 19:07:17.0,2025-08-15 19:07:23.0,SUCCESS,0.001667,2025-08-15 19:07:23.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,5089,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.13597280543891221,2025-08-15 19:50:46.0,2025-08-15 20:08:36.0,SUCCESS,0.297222,2025-08-15 20:08:42.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,4936,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-08-15 20:08:36.0,2025-08-15 20:08:42.0,SUCCESS,0.001667,2025-08-15 20:08:42.0,0
