Date,Project,Folder,Org ID,Org Type,Consumption (IPUs)
2025-11-09T00:00:00Z,null,null,3iIXLENg80KlHtUCJmWA8R,Production,1.426815300000
2025-11-08T00:00:00Z,null,null,3iIXLENg80KlHtUCJmWA8R,Production,1.426815300000
2025-11-07T00:00:00Z,null,null,3iIXLENg80KlHtUCJmWA8R,Production,1.428023888533
2025-11-06T00:00:00Z,null,null,3iIXLENg80KlHtUCJmWA8R,Production,1.426815300000
2025-11-05T00:00:00Z,null,null,3iIXLENg80KlHtUCJmWA8R,Production,1.426815300000
2025-11-04T00:00:00Z,null,null,3iIXLENg80KlHtUCJmWA8R,Production,1.426815300000
2025-11-03T00:00:00Z,null,null,3iIXLENg80KlHtUCJmWA8R,Production,1.426815300000
2025-11-02T00:00:00Z,null,null,3iIXLENg80KlHtUCJmWA8R,Production,1.426815300000
2025-11-01T00:00:00Z,null,null,3iIXLENg80KlHtUCJmWA8R,Production,1.426815300000
2025-10-31T00:00:00Z,null,null,3iIXLENg80KlHtUCJmWA8R,Production,1.428224695556
2025-10-30T00:00:00Z,null,null,3iIXLENg80KlHtUCJmWA8R,Production,1.426815300000
2025-10-29T00:00:00Z,null,null,3iIXLENg80KlHtUCJmWA8R,Production,1.426815300000
2025-10-28T00:00:00Z,null,null,3iIXLENg80KlHtUCJmWA8R,Production,1.426815300000
2025-10-27T00:00:00Z,null,null,3iIXLENg80KlHtUCJmWA8R,Production,1.426815300000
2025-10-26T00:00:00Z,null,null,3iIXLENg80KlHtUCJmWA8R,Production,1.426815300000
2025-10-25T00:00:00Z,null,null,3iIXLENg80KlHtUCJmWA8R,Production,1.426815300000
2025-10-24T00:00:00Z,null,null,3iIXLENg80KlHtUCJmWA8R,Production,1.476189180356
2025-10-23T00:00:00Z,null,null,3iIXLENg80KlHtUCJmWA8R,Production,1.426815300000
2025-10-22T00:00:00Z,null,null,3iIXLENg80KlHtUCJmWA8R,Production,1.426815300000
2025-10-21T00:00:00Z,null,null,3iIXLENg80KlHtUCJmWA8R,Production,1.426815300000
2025-10-20T00:00:00Z,null,null,3iIXLENg80KlHtUCJmWA8R,Production,1.426815300000
2025-10-19T00:00:00Z,null,null,3iIXLENg80KlHtUCJmWA8R,Production,1.426815300000
2025-10-18T00:00:00Z,null,null,3iIXLENg80KlHtUCJmWA8R,Production,1.426815300000
2025-10-17T00:00:00Z,null,null,3iIXLENg80KlHtUCJmWA8R,Production,1.480801801689
2025-10-16T00:00:00Z,null,null,3iIXLENg80KlHtUCJmWA8R,Production,1.426815300000
2025-10-15T00:00:00Z,null,null,3iIXLENg80KlHtUCJmWA8R,Production,1.426815300000
2025-10-14T00:00:00Z,null,null,3iIXLENg80KlHtUCJmWA8R,Production,1.426815300000
2025-10-13T00:00:00Z,null,null,3iIXLENg80KlHtUCJmWA8R,Production,1.426815300000
2025-10-12T00:00:00Z,null,null,3iIXLENg80KlHtUCJmWA8R,Production,1.426815300000
2025-10-11T00:00:00Z,null,null,3iIXLENg80KlHtUCJmWA8R,Production,1.426815300000
2025-10-10T00:00:00Z,null,null,3iIXLENg80KlHtUCJmWA8R,Production,1.480233291645
