Meter ID,Meter Name,Date,Asset Name,Asset Type,Project,Folder,Org ID,Org Type,Environment Name,Environment Type,Tier,IPU Per Unit,Usage,Consumption (IPUs)
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-10-05T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-10-04T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-10-03T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-10-02T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-10-01T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-09-30T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-09-29T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-09-28T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-09-27T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-09-26T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-09-25T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-09-24T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-09-23T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-09-22T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-09-21T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-09-20T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-09-19T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-09-18T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-09-17T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-09-16T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-09-15T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-09-14T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-09-13T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-09-12T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-09-11T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-09-10T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-09-09T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
1XzBBPzFTAlk77lGUvVPIS,Scanner Execution,2025-10-03T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,vmprdcdgc01,Secure Agent Group,0.000 +,0.320000,0.000571944444,0.000183022222
1XzBBPzFTAlk77lGUvVPIS,Scanner Execution,2025-10-03T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,Serverless,Serverless,0.000 +,0.320000,0.155494568889,0.049758262044
1XzBBPzFTAlk77lGUvVPIS,Scanner Execution,2025-09-26T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,Serverless,Serverless,0.000 +,0.320000,0.170207692778,0.054466461689
1XzBBPzFTAlk77lGUvVPIS,Scanner Execution,2025-09-26T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,vmprdcdgc01,Secure Agent Group,0.000 +,0.320000,0.000562500000,0.000180000000
1XzBBPzFTAlk77lGUvVPIS,Scanner Execution,2025-09-19T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,vmprdcdgc01,Secure Agent Group,0.000 +,0.320000,0.000563611111,0.000180355556
1XzBBPzFTAlk77lGUvVPIS,Scanner Execution,2025-09-19T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,Serverless,Serverless,0.000 +,0.320000,0.152419739444,0.048774316622
1XzBBPzFTAlk77lGUvVPIS,Scanner Execution,2025-09-12T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,Serverless,Serverless,0.000 +,0.320000,0.223221408889,0.071430850844
1XzBBPzFTAlk77lGUvVPIS,Scanner Execution,2025-09-12T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,vmprdcdgc01,Secure Agent Group,0.000 +,0.320000,0.000564444444,0.000180622222
