Date,Project,Folder,Org ID,Org Type,Consumption (IPUs)
2025-08-13T00:00:00Z,null,null,4xiVO2awWKCdQC52Ap0tYk,Production,0.001900000000
2025-08-13T00:00:00Z,ORYS,null,4xiVO2awWKCdQC52Ap0tYk,Production,0.457155840000
